"178","19208","Golden South Airlines Inc.: GSL","AIRLINE_ID"
"179","19209","Gull Air Inc.: GUL","AIRLINE_ID"
"180","19210","Gunnel Aviation Inc.: GUN","AIRLINE_ID"
"181","19211","Ross Aviation Inc.: GWE","AIRLINE_ID"
"182","19212","Heussler Air Service Corp: HEU","AIRLINE_ID"
"183","19213","Hensley Flying Service Inc.: HFS","AIRLINE_ID"
"184","19214","Long Island Airlines: HMZ","AIRLINE_ID"
"185","19215","Holiday Airlines Inc.: HOL","AIRLINE_ID"
"186","19216","Iowa Airlines: HOR","AIRLINE_ID"
"187","19217","Pacific Coast Airlines: HPZ","AIRLINE_ID"
"188","19218","Trans-National Airlines Haw: HRA","AIRLINE_ID"
"189","19219","Scenic Airlines Inc.: HSZ","AIRLINE_ID"
"190","19220","Skystream Airlines: HUB","AIRLINE_ID"
"191","19221","Hawking Corporation: HWK","AIRLINE_ID"
"192","19222","Hyannis Aviation: HYA","AIRLINE_ID"
"193","19223","Iowa City Flying Service: ICF","AIRLINE_ID"
"194","19224","Idee Industries Inc.: III","AIRLINE_ID"
"195","19225","Inland Empire Airlines Inc.: INA","AIRLINE_ID"
"196","19226","Indiana Airways Inc. (Pa): IND","AIRLINE_ID"
"197","19227","Indo-Pacific International: IPI","AIRLINE_ID"
"198","19228","Island Airlines: ISL","AIRLINE_ID"
"199","19229","Sunbelt Airlines Inc.: JAM","AIRLINE_ID"
"200","19230","Air Chico: JCM","AIRLINE_ID"
"201","19231","Jer-Don Air: JER","AIRLINE_ID"
"202","19232","Knight Airlines Inc.: KAI","AIRLINE_ID"
"203","19233","Key Airlines: KEE","AIRLINE_ID"
"204","19234","Crown Air: KWZ","AIRLINE_ID"
"205","19235","Chaparral Airlines Inc.: KXZ","AIRLINE_ID"
"206","19236","Lancer Aviation Inc.: LAN","AIRLINE_ID"
"207","19237","Lawrence Aviation: LAW","AIRLINE_ID"
"208","19238","Havasu Airlines: LHA","AIRLINE_ID"
"209","19239","Lakeland Aviation: LLA","AIRLINE_ID"
"210","19240","Aero Commuter: LOS","AIRLINE_ID"
"211","19241","Las Vegas Airlines: LVA","AIRLINE_ID"
"212","19242","Magum Airlines: MAG","AIRLINE_ID"
"213","19243","The Maui Commuter: MAI","AIRLINE_ID"
"214","19244","Marshall's Air Inc.: MAR","AIRLINE_ID"
